item_id,product_name,category,occasion,body_type_fit,color,price,trend_score,sustainability_score,audience,target_market,fit,pattern,material
10017693,Parx Men Red & Navy Blue Slim Fit Checked Casual Shirt,top,casual,all,Blue,854,5,5,adult,men,slim,checked,unknown
10005967,Difference of Opinion Men Olive Green Solid Round Neck T-shirt With Side Strip Detail,top,casual,all,Green,499,5,5,adult,men,unknown,solid,unknown
10006045,ID Men Tan Brown Leather Sneakers,footwear,casual,all,Brown,2685,5,5,adult,men,unknown,unknown,leather
10013361,Marvel by Wear Your Mind Boys White Printed Round Neck T-shirt,top,casual,all,White,549,5,5,kids,men,unknown,printed,unknown
10003469,Palm Tree Boys Blue Regular Fit Washed Chambray Shirt,top,casual,all,Blue,839,5,5,kids,men,regular,unknown,unknown
10004145,HIGHLANDER Men Coral & White Slim Fit Checked Casual Shirt,top,casual,all,White,699,5,5,adult,men,slim,checked,unknown
10017667,Parx Men Mauve Slim Fit Printed Casual Shirt,top,casual,all,,594,5,5,adult,men,slim,printed,unknown
10003493,Gini and Jony Girls Pink & White Printed Top,top,casual,all,White,629,5,5,kids,women,unknown,striped,unknown
10005909,Difference of Opinion Men Grey Printed Round Neck T-shirt,top,casual,all,Grey,499,5,5,adult,men,unknown,printed,unknown
10003417,Gini and Jony Boys Black Slim Fit Printed Regular Trousers,bottom,casual,all,Black,1329,5,5,kids,men,slim,printed,unknown
10004121,HIGHLANDER Men White & Blue Slim Fit Checked Casual Shirt,top,casual,all,Blue,699,5,5,adult,men,slim,checked,unknown
10017695,Parx Men Blue Slim Fit Checked Casual Shirt,top,casual,all,Blue,752,5,5,adult,men,slim,checked,unknown
10005997,ID Men Navy Blue Solid Leather Mid-Top Sneakers,footwear,casual,all,Blue,1286,5,5,adult,men,unknown,solid,leather
10015145,Urban Dog Men Charcoal Printed Regular Fit Sports Shorts,bottom,casual,all,Charcoal,399,5,5,adult,men,regular,printed,unknown
1001707,Annabelle By Pantaloons Off-White Sleeveless Top,top,casual,all,White,999,5,5,adult,unisex,unknown,unknown,unknown
10001057,Park Avenue Men Red Solid Jacket,top,casual,all,Red,1749,5,5,adult,men,unknown,solid,unknown
10000761,Lady Lyka Women Fuschia and Turquoise Blue Pack of 2 T-shirt Bras HAPPY-MOODS-FCA-SKY,top,casual,all,Blue,848,5,5,adult,women,unknown,solid,unknown
10013049,Sera Women Sea Green & Maroon Printed Kurta with Palazzos,top,casual,all,Green,1317,5,5,adult,women,unknown,solid,unknown
10007611,ether Women Black Solid Slip-Ons,footwear,casual,all,Black,559,5,5,adult,women,unknown,solid,unknown
10013035,Sera Women Yellow & Off-White Printed Kurta with Palazzos,top,casual,all,Yellow,1477,5,5,adult,women,unknown,solid,unknown
10004477,Park Avenue Women Blue Solid A-Line Top,top,casual,pear,Blue,509,5,5,adult,women,unknown,solid,unknown
10003209,Palm Tree Boys Off-White & Grey Printed Polo Collar T-shirt,top,casual,all,White,419,5,5,kids,men,unknown,printed,unknown
10006199,berrytree Girls Pink A-Line Organic Cotton Sustainable Dress,one_piece,casual,pear,Pink,499,5,9,kids,women,unknown,printed,cotton
10013131,SIMON CARTER LONDON Men Blue & Pink Slim Fit Printed Casual Shirt,top,casual,all,Blue,1019,5,5,adult,men,slim,printed,unknown
10004267,Parx Men Grey Solid Sweater,top,casual,all,Grey,804,5,5,adult,men,unknown,solid,unknown
10017457,DKNY Unisex Black Medium Trolley Bag,accessory,casual,all,Black,24800,5,5,adult,unisex,unknown,textured,unknown
10003531,Gini and Jony Boys Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,Blue,1329,5,5,kids,men,slim,unknown,unknown
10006063,ID Men Black Leather Formal Slip-Ons,footwear,formal,all,Black,1192,5,5,adult,men,unknown,unknown,leather
10013261,Soie Women Black Slim Fit Striped Cigarette Trousers,bottom,casual,all,Black,1112,5,5,adult,women,slim,striped,unknown
10006071,ID Men Brown Leather Loafers,footwear,casual,all,Brown,2685,5,5,adult,men,unknown,unknown,leather
10017453,DKNY Unisex Purple Medium Trolley Bag,accessory,casual,all,Purple,24800,5,5,adult,unisex,unknown,textured,unknown
10016269,EthnoVogue Women Coral Pink & Yellow Printed Made to Measure Printed Maxi Dress,one_piece,casual,pear,Yellow,6289,5,5,adult,women,unknown,printed,unknown
10009767,SPYKAR Women Blue Alicia Super Skinny Fit Low-Rise Low Distress Stretchable Jeans,bottom,casual,all,Blue,2399,5,5,adult,women,skinny,unknown,unknown
10016757,Vishudh Women Off-White & Brown Floral Printed Kurta,top,casual,all,White,1299,5,5,adult,women,unknown,printed,unknown
10017585,Parx Men White Slim Fit Printed Casual Shirt,top,casual,all,White,822,5,5,adult,men,slim,printed,unknown
10000583,Parx Men Khaki Slim Fit Solid Regular Trousers,bottom,casual,all,Khaki,769,5,5,adult,men,slim,solid,unknown
10003365,Gini and Jony Boys Rust Red & Navy Striped Round Neck T-shirt,top,casual,all,Red,299,5,5,kids,men,unknown,striped,unknown
10016001,Tokyo Talkies Women Mustard Solid Top,top,casual,all,Mustard,699,5,5,adult,women,unknown,solid,unknown
10000533,Parx Men Blue Striped Polo Collar T-shirt,top,casual,all,Blue,384,5,5,adult,men,unknown,striped,unknown
10015819,Raymond Men Maroon Slim Fit Solid Formal Shirt,top,formal,all,Maroon,769,5,5,adult,men,slim,solid,unknown
10016997,Campus Sutra Men Black & Grey Melange Printed Round Neck T-shirt,top,casual,all,Black,699,5,5,adult,men,unknown,printed,unknown
10000107,Parx Men White Printed Round Neck T-shirt,top,casual,all,White,349,5,5,adult,men,unknown,printed,unknown
10016753,Vishudh Women Blue & White Floral Embroidered Straight Kurta,top,casual,all,Blue,412,5,5,adult,women,unknown,floral,unknown
10012413,FIDO DIDO Men Navy Blue Printed Polo Collar T-shirt,top,casual,all,Blue,1299,5,5,adult,men,unknown,printed,unknown
10003523,Gini and Jony Boys Blue Regular Fit Solid Casual Shirt,top,casual,all,Blue,649,5,5,kids,men,regular,solid,unknown
10004143,HIGHLANDER Men White & Blue Slim Fit Striped Casual Shirt,top,casual,all,Blue,699,5,5,adult,men,slim,striped,unknown
10006031,ID Men Brown Solid Leather Mid-Top Sneakers,footwear,casual,all,Brown,1286,5,5,adult,men,unknown,solid,leather
10016703,Raymond Men Yellow Solid Polo Collar T-shirt,top,casual,all,Yellow,999,5,5,adult,men,unknown,solid,unknown
10001097,Beli Women Black & Blue Woven Design Heels,footwear,casual,all,Blue,849,5,5,adult,women,unknown,unknown,unknown
10004135,HIGHLANDER Men Coral & Navy Blue Slim Fit Checked Casual Shirt,top,casual,all,Blue,699,5,5,adult,men,slim,checked,unknown
10017741,Parx Men Grey Slim Fit Printed Casual Shirt,top,casual,all,Grey,779,5,5,adult,men,slim,printed,unknown
10016671,Raymond Men Brown Self Design Polo Collar T-shirt,top,casual,all,Brown,892,5,5,adult,men,unknown,solid,unknown
10004139,HIGHLANDER Men Rust Slim Fit Printed Casual Shirt,top,casual,all,,699,5,5,adult,men,slim,printed,unknown
10017841,Parx Men Blue Slim Fit Checked Casual Shirt,top,casual,all,Blue,752,5,5,adult,men,slim,checked,unknown
10000097,Parx Men Peach-Coloured Solid Round Neck T-shirt,top,casual,all,Red,489,5,5,adult,men,unknown,solid,unknown
10017459,DKNY Unisex Silver Cabin Trolley Bag,accessory,casual,all,Silver,13365,5,5,adult,unisex,unknown,textured,unknown
10009693,SPYKAR Women Blue Adora Skinny Fit Mid-Rise Low Distress Stretchable Ankle-Length Jeans,bottom,casual,all,Blue,1079,5,5,adult,women,skinny,unknown,unknown
10003097,Gini and Jony Boys White & Grey Dyed Round Neck T-shirt,top,casual,all,White,559,5,5,kids,men,unknown,unknown,unknown
10003497,Gini and Jony Girls Yellow & Grey Printed Top with Shorts,bottom,casual,all,Yellow,419,5,5,kids,women,unknown,solid,unknown
10002441,Brown Solid Casual Jacket,top,casual,all,Brown,3499,5,5,adult,unisex,unknown,solid,cotton
10017007,Campus Sutra Men Grey & Black Standard Regular Fit Checked Casual Shirt,top,casual,all,Black,479,5,5,adult,men,regular,checked,unknown
10016665,Raymond Men Grey & Blue Striped Polo Collar T-shirt,top,casual,all,Blue,1249,5,5,adult,men,unknown,striped,unknown
10017601,Parx Men Navy Blue & Green Slim Fit Printed Casual Shirt,top,casual,all,Blue,959,5,5,adult,men,slim,printed,unknown
10003109,Gini and Jony Girls Yellow & Green Pure Cotton Printed Top,top,casual,all,Green,489,5,5,kids,women,unknown,printed,cotton
10004357,Park Avenue Women Yellow & Red Printed Linen Sheath Dress,one_piece,casual,all,Red,1079,5,6,adult,women,unknown,printed,linen
10001157,Raymond Men Grey Solid Woven Nehru Jacket,top,casual,all,Grey,1749,5,5,adult,men,unknown,solid,unknown
10015915,Raymond Men Brown Self-Checked Single-Breasted Formal Suit,bottom,formal,all,Brown,6649,5,5,adult,men,unknown,checked,unknown
10009747,SPYKAR Women Blue Alexa Super Skinny Fit High-Rise Clean Look Stretchable Jeans,bottom,casual,pear,Blue,999,5,5,adult,women,skinny,unknown,unknown
1000182,Jn Joy Navy Sheer Top,top,casual,all,Navy,2399,5,5,adult,unisex,unknown,unknown,unknown
10017429,DKNY Unisex Black Solid Leather Backpack with Pouch,accessory,casual,all,Black,13020,5,5,adult,unisex,unknown,solid,leather
10014683,BuckleUp Women Black Textured Belt,accessory,casual,all,Red,449,5,5,adult,women,unknown,textured,unknown
10015987,Tokyo Talkies Women Red Maxi Dress,one_piece,casual,pear,Red,1299,5,5,adult,women,unknown,printed,unknown
10013371,Marvel by Wear Your Mind Boys Black Printed Round Neck T-shirt,top,casual,all,Black,549,5,5,kids,men,unknown,printed,unknown
10001511,THE SILHOUETTE STORE Women Black Solid Dhoti Jumpsuit with Belt,one_piece,casual,all,Black,839,5,5,adult,women,unknown,solid,unknown
10000595,Parx Men Brown Original Slim Fit Solid Regular Trousers,bottom,casual,all,Brown,874,5,5,adult,men,slim,solid,unknown
10017021,Campus Sutra Men Blue Solid Round Neck T-shirt,top,casual,all,Blue,699,5,5,adult,men,unknown,solid,unknown
10003427,Gini and Jony Boys Navy Blue Slim Fit Solid Regular Trousers,bottom,casual,all,Blue,1119,5,5,kids,men,slim,solid,unknown
10017433,DKNY Unisex Purple Large Trolley Bag,accessory,casual,all,Purple,31100,5,5,adult,unisex,unknown,textured,unknown
10006059,ID Men Brown Fisherman Leather Sandals,footwear,casual,all,Brown,1197,5,5,adult,men,unknown,unknown,leather
10018011,Puma Men Navy Blue Sneakers,footwear,casual,all,Blue,1959,5,5,adult,men,unknown,unknown,unknown
10004163,HIGHLANDER Men Maroon Striped Round Neck T-shirt,top,casual,all,Maroon,699,5,5,adult,men,unknown,striped,unknown
10000903,Blackberrys Men Navy Blue Solid Chambray Slim-Fit Jacket,top,casual,all,Blue,2924,5,5,adult,men,unknown,solid,unknown
10017409,DKNY Unisex Black Medium Trolley Bag,accessory,casual,all,Black,12375,5,5,adult,unisex,unknown,textured,unknown
10008647,Xpose Women Blue Camouflage Print Skinny Fit Regular Shorts,bottom,casual,pear,Blue,734,5,5,adult,women,skinny,printed,unknown
10003543,Gini and Jony Girls Red & White Printed Regular Shorts,bottom,casual,all,Red,629,5,5,kids,women,unknown,printed,unknown
10004133,HIGHLANDER Men Navy Blue & Red Slim Fit Checked Casual Shirt,top,casual,all,Blue,699,5,5,adult,men,slim,checked,unknown
10004111,HIGHLANDER Men White & Navy Blue Slim Fit Printed Casual Shirt,top,casual,all,Blue,699,5,5,adult,men,slim,printed,unknown
10013045,Sera Women Orange & White Printed Kurta with Palazzos,top,casual,all,White,1317,5,5,adult,women,unknown,solid,unknown
10017915,Parx Men Maroon Slim Fit Printed Casual Shirt,top,casual,all,Maroon,734,5,5,adult,men,slim,printed,unknown
10017737,Parx Men Blue Slim Fit Printed Casual Shirt,top,casual,all,Blue,759,5,5,adult,men,slim,printed,unknown
10005247,Gini and Jony Boys Blue Regular Fit Faded Chambray Casual Shirt,top,casual,all,Blue,1049,5,5,kids,men,regular,unknown,unknown
10016991,Campus Sutra Men Blue & White Standard Regular Fit Dyed Casual Shirt,top,casual,all,Blue,599,5,5,adult,men,regular,unknown,unknown
10017157,Carrera Men Black Sneakers,footwear,casual,all,Black,5199,5,5,adult,men,unknown,unknown,unknown
10018075,Puma Men Blue Sneakers,footwear,casual,all,Blue,1749,5,5,adult,men,unknown,unknown,unknown
10009687,SPYKAR Women Blue & White Striped Adora Skinny Fit Mid-Rise Clean Look Ankle Jeans,bottom,casual,all,Blue,1034,5,5,adult,women,skinny,striped,unknown
10017425,DKNY Unisex Black & Grey Printed Large Trolley Bag,accessory,casual,all,Black,13275,5,5,adult,unisex,unknown,printed,unknown
10017615,Parx Men Pink Slim Fit Solid Casual Shirt,top,casual,all,Pink,612,5,5,adult,men,slim,solid,unknown
10000355,Parx Men White Printed Round Neck T-shirt,top,casual,all,White,454,5,5,adult,men,unknown,printed,unknown
10003207,Gini and Jony Boys Black & Grey Printed Polo Collar T-shirt,top,casual,all,Black,629,5,5,kids,men,unknown,printed,unknown
10013059,Sera Women Mustard Floral Printed Maxi Top,top,casual,all,Mustard,1097,5,5,adult,women,unknown,printed,unknown
10017443,DKNY Unisex Silver Medium Trolley Bag,accessory,casual,all,Silver,15540,5,5,adult,unisex,unknown,textured,unknown
10017063,Campus Sutra Men Grey Dyed Henley Neck T-shirt,top,casual,all,Grey,699,5,5,adult,men,unknown,unknown,unknown
10001333,Playdate Girls Black Striped Tank Top,top,casual,all,Black,599,5,5,kids,women,unknown,striped,unknown
10000559,Parx Men Brown Tapered Fit Solid Regular Trousers,bottom,casual,all,Red,839,5,5,adult,men,unknown,solid,unknown
10004501,Park Avenue Women Grey Sheath Dress,one_piece,casual,all,Grey,809,5,5,adult,women,unknown,checked,unknown
10004115,HIGHLANDER Men Blue & White Slim Fit Colourblocked Casual Shirt,top,casual,all,Blue,699,5,5,adult,men,slim,unknown,unknown
10009673,SPYKAR Women White Adora Skinny Fit Mid-Rise Clean Look Stretchable Jeans,bottom,casual,all,White,899,5,5,adult,women,skinny,unknown,unknown
10004421,Park Avenue Women Blue Solid Shirt Style Top,top,casual,all,Blue,503,5,5,adult,women,unknown,solid,unknown
10004149,HIGHLANDER Men Brown & Black Slim Fit Checked Casual Shirt,top,casual,all,Black,699,5,5,adult,men,slim,checked,unknown
10003155,Gini and Jony Boys Brown Solid Regular Fit Shorts,bottom,casual,all,Brown,629,5,5,kids,men,regular,solid,unknown
10009679,SPYKAR Women Blue Alicia Super Skinny Fit Low-Rise Mildly Distressed Ankle-length Jeans,bottom,casual,all,Blue,1079,5,5,adult,women,skinny,unknown,unknown
10016739,Vishudh Women Olive Green Floral Embroidered Straight Kurta,top,casual,all,Green,1299,5,5,adult,women,unknown,floral,unknown
10005999,ID Men Tan Brown Solid Comfort Leather Sandals,footwear,casual,all,Brown,1685,5,5,adult,men,unknown,solid,leather
10017861,Parx Men Blue Slim Fit Printed Casual Shirt,top,casual,all,Blue,839,5,5,adult,men,slim,printed,unknown
10003605,Gini and Jony Boys Brown Solid Regular Fit Shorts,bottom,casual,all,Brown,559,5,5,kids,men,regular,solid,unknown
10003463,Gini and Jony Girls Black Solid Semi-Sheer Net A-Line Skirt,bottom,casual,pear,Black,839,5,5,kids,women,unknown,solid,unknown
10006051,ID Men Brown Shoe-Style Leather Sandals,footwear,casual,all,Brown,2385,5,5,adult,men,unknown,unknown,leather
10012927,Parx Men Blue Slim Fit Mid-Rise Clean Look Jeans,bottom,casual,all,Blue,804,5,5,adult,men,slim,unknown,unknown
10000445,Parx Men Grey Checked Mandarin Collar T-shirt,top,casual,all,Grey,594,5,5,adult,men,unknown,checked,unknown
10006047,ID Men Blue Leather Sneakers,footwear,casual,all,Blue,1210,5,5,adult,men,unknown,unknown,leather
10009675,SPYKAR Women Black Adora Skinny Fit Mid-Rise Clean Look Stretchable Ankle Jeans,bottom,casual,all,Black,1079,5,5,adult,women,skinny,unknown,unknown
10004131,HIGHLANDER Men Blue & Black Slim Fit Printed Casual Shirt,top,casual,all,Blue,699,5,5,adult,men,slim,printed,unknown
10017081,Campus Sutra Men Blue & Grey Regular Fit Checked Casual Shirt,top,casual,all,Blue,599,5,5,adult,men,regular,checked,unknown
10007733,her by invictus Women Nude-Coloured Slip-On Cushioned Sneakers,footwear,casual,all,Red,1299,5,5,adult,women,unknown,unknown,unknown
10017911,Parx Men White & Orange Slim Fit Checked Casual Shirt,top,casual,all,White,717,5,5,adult,men,slim,checked,unknown
10015141,Urban Dog Men Charcoal Grey Printed Regular Fit Sports Shorts,bottom,casual,all,Grey,399,5,5,adult,men,regular,printed,unknown
10018053,Puma Unisex Blue Sneakers,footwear,casual,all,Blue,2999,5,5,adult,unisex,unknown,unknown,unknown
10007719,her by invictus Women Charcoal Grey Cushioned Slip-Ons,footwear,casual,all,Grey,1299,5,5,adult,women,unknown,unknown,unknown
10000921,Kenneth Cole Women Pink Solid Backpack,accessory,casual,all,Pink,2463,5,5,adult,women,unknown,solid,unknown
10002521,Beli Women Black Textured Heels,footwear,casual,all,Red,974,5,5,adult,women,unknown,textured,unknown
10017679,Parx Men Blue Slim Fit Printed Casual Shirt,top,casual,all,Blue,759,5,5,adult,men,slim,printed,unknown
10009647,SPYKAR Women Blue Alicia Super Skinny Fit Low-Rise Clean Look Ankle-Length Jeans,bottom,casual,all,Blue,899,5,5,adult,women,skinny,unknown,unknown
10012341,Lakme Absolute Matte Melt Liquid Lip Color - 22 Pink Heels 6 ml,footwear,casual,all,Pink,400,5,5,adult,unisex,unknown,unknown,unknown
10017811,Parx Men Blue & Off-White Slim Fit Printed Casual Shirt,top,casual,all,Blue,594,5,5,adult,men,slim,printed,unknown
10013051,Sera Women Off-White & Black Printed Kurta with Palazzos,top,casual,all,Black,1357,5,5,adult,women,unknown,solid,unknown
10000543,Parx Men Green Solid Polo Collar T-shirt,top,casual,all,Green,539,5,5,adult,men,unknown,solid,unknown
10017697,Parx Men White & Blue Slim Fit Printed Casual Shirt,top,casual,all,Blue,647,5,5,adult,men,slim,printed,unknown
10001751,Sera Women Pink & Maroon A-Line Dress,one_piece,casual,pear,Pink,1099,5,5,adult,women,unknown,printed,unknown
10016981,Campus Sutra Men Black & White Self Design Round Neck T-shirt,top,casual,all,Black,299,5,5,adult,men,unknown,printed,unknown
10009659,SPYKAR Women Navy Blue Elissa Bootcut High-Rise Clean Look Stretchable Jeans,bottom,casual,pear,Blue,999,5,5,adult,women,unknown,unknown,unknown
10017699,Parx Men Red & Navy Blue Slim Fit Checked Casual Shirt,top,casual,all,Blue,779,5,5,adult,men,slim,checked,unknown
10017009,Campus Sutra Men Blue & White Standard Regular Fit Checked Casual Shirt,top,casual,all,Blue,599,5,5,adult,men,regular,checked,unknown
10017437,DKNY Unisex Purple Cabin Trolley Bag,accessory,casual,all,Purple,22100,5,5,adult,unisex,unknown,textured,unknown
10017829,Parx Men Blue Slim Fit Checked Casual Shirt,top,casual,all,Blue,752,5,5,adult,men,slim,checked,unknown
10006079,ID Men Tan Sandals,footwear,casual,all,,1197,5,5,adult,men,unknown,unknown,unknown
10017077,Campus Sutra Men Blue Standard Regular Fit Checked Chambray Casual Shirt,top,casual,all,Blue,511,5,5,adult,men,regular,checked,unknown
10009671,SPYKAR Women Blue Adora Skinny Fit Mid-Rise Mildly Distressed Stretchable Ankle Jeans,bottom,casual,all,Blue,1304,5,5,adult,women,skinny,unknown,unknown
10017761,Parx Men Green Slim Fit Checked Casual Shirt,top,casual,all,Green,664,5,5,adult,men,slim,checked,unknown
